Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
268372,Specimen/Lot,,1,Apogon coccineus,,Apogon coccineus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/358981a33-ef96-44ab-bdcb-da52836850f4
297556,Specimen/Lot,,1,Aspidontus taeniatus taeniatus,,Aspidontus taeniatus taeniatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,333189,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3688e47d8-ea84-4f50-bb49-711cad544663
273840,Specimen/Lot,,2,Chaetodon lunulatus,Chaetodon trifasciatus,Chaetodon lunulatus : Chaetodontidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Chaetodontidae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3f93ce77b-0dc3-4c9e-8ef0-b1d1c81fc600
279217,Specimen/Lot,,32,Chromis atripes,,Chromis atripes : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/31b664231-f713-4107-9bf0-242cd20b0452
279223,Specimen/Lot,,3,Chromis margaritifer,,Chromis margaritifer : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3f293b5af-047e-4b06-942f-eefb2261799c
279157,Specimen/Lot,,25,Chromis retrofasciata,,Chromis retrofasciata : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/392c33385-af67-4486-b573-34813aab76d4
279232,Specimen/Lot,,22,Chromis ternatensis,,Chromis ternatensis : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/374c33e1c-525b-44d8-89e9-adac69ee9587
232473,Specimen/Lot,,3,Cirrhilabrus cyanopleura,,Cirrhilabrus cyanopleura : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/348ef3b5d-87d2-405a-8a24-fe30bd1340e3
273753,Specimen/Lot,,8,Ctenochaetus binotatus,,Ctenochaetus binotatus : Acanthuridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Acanthuridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/385d61977-70a4-42ce-a878-de334eef8032
226974,Specimen/Lot,,23,Dascyllus reticulatus,,Dascyllus reticulatus : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,341645,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3a5949278-3982-4c72-b1d6-039069976d48
226954,Specimen/Lot,,7,Dascyllus reticulatus,,Dascyllus reticulatus : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,341645,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/37a8b0396-33cf-4403-89e7-693e0f67ec65
226968,Specimen/Lot,,2,Dascyllus trimaculatus,,Dascyllus trimaculatus : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,341645,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/304d21319-3e68-4442-bfad-b831e7d96a79
274881,Specimen/Lot,,1,Epinephelus microdon,,Epinephelus microdon : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,Epinephelinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3c0564bd0-f768-4f49-a751-4b77d8ef52d5
241850,Specimen/Lot,,1,Eviota,,Eviota : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/34dc88c3d-dd3f-43ff-a400-f81eff46309d
356522,Specimen/Lot,,1,Eviota nebulosa Smith,,Eviota nebulosa Smith : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,Ident. by s. jewett oct 1980.,333189,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3678a7c2d-f9a9-4924-98af-35615aadefca
223065,Specimen/Lot,,1,Eviota nigramembrana Greenfield & Suzuki,Eviota,Eviota nigramembrana Greenfield & Suzuki : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,"Previously designated as MS name Eviota epistigmata, Lachner & Jewett.",333189,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3d8a93f3c-026e-4bc9-95e3-ab21c05c9640
231530,Specimen/Lot,,1,Eviota pellucida Larson,,Eviota pellucida Larson : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,333189,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3b3f93fb5-acd0-422e-984c-5aef48478641
241838,Specimen/Lot,,1,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/31df9809f-034a-403e-9cae-009dae270215
261675,Specimen/Lot,,1,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3476bf6a4-f4f2-4b5e-887d-85aa3e0441fa
261668,Specimen/Lot,,7,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3e423cad9-5c0b-4e30-9512-08c483589c72
232442,Specimen/Lot,,3,Halichoeres chrysus Randall,,Halichoeres chrysus Randall : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/34e9a2bc6-f3bb-4c33-848e-92d614eab63a
370583,Specimen/Lot,,1,Labridae,,Labridae : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/397beb3a0-9428-4097-9aab-6b8402ee9718
232424,Specimen/Lot,,3,Labroides dimidiatus,,Labroides dimidiatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/36f719318-4986-4363-87bf-6b62e058378d
263300,Specimen/Lot,,2,Meiacanthus atrodorsalis,,Meiacanthus atrodorsalis : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,2/6/2019 14:08,http://n2t.net/ark:/65665/321926af2-c0d5-47db-9cbb-2d2e65b10980
RAD 120870,Image,Radiograph Collection,1,Meiacanthus atrodorsalis,,Meiacanthus atrodorsalis : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,Catalog Number : USNM 263300,,,,Sp-79,,12 to 18,,Polyester:MSC:1,,,2077093,,,,,,,,,2/6/2019 13:41,http://n2t.net/ark:/65665/35767b386-6e9c-4483-b74e-35140dc9bb96
268260,Specimen/Lot,,3,Nectamia viria Fraser,Apogon savayensis,Nectamia viria Fraser : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/38f7a2150-e8f2-4a8b-acf9-9e1b040ec448
268277,Specimen/Lot,,1,Ostorhinchus cyanosoma,Apogon cyanosoma,Ostorhinchus cyanosoma : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/38bd5cbf5-cd59-45be-b3e4-eba73e4e1e8c
268280,Specimen/Lot,,2,Ostorhinchus cyanosoma,Apogon cyanosoma,Ostorhinchus cyanosoma : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/374a33f58-cf49-4ca6-94ca-b4ca61df6a13
267781,Specimen/Lot,,120,Ostorhinchus fleurieu,Apogon fleurieu,Ostorhinchus fleurieu : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/335858a1f-af69-43f3-abd2-5e14c980435c
268133,Specimen/Lot,,15,Ostorhinchus nigrofasciatus,Apogon nigrofasciatus,Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/37040fad0-5d66-455f-bc5f-1ae8533e72ab
293002,Specimen/Lot,,1,Plagiotremus rhinorhynchos,,Plagiotremus rhinorhynchos : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,Gear: rotenone.,333189,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/39b3d47fc-eaa9-4f76-aa1a-ca1ca55d91ce
363811,Specimen/Lot,,1,Pomacentrus,,Pomacentrus : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,"Ident. by g. allen, 1997.",0,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/313e53c5e-dd0d-487d-8d8e-e3a3e9c4c199
363601,Specimen/Lot,,5,Pomacentrus amboinensis,,Pomacentrus amboinensis : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,"Ident. by g. allen, 1997.",0,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/37bbc2b5a-0d60-4e4b-9f9c-c7dbb0898e5d
230888,Specimen/Lot,,2,Pterocaesio pisang,,Pterocaesio pisang : Caesionidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Caesionidae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,333189,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3d1c22560-b6d7-4bdc-9693-e2935dcf4a05
273764,Specimen/Lot,,1,Sargocentron tiereoides,,Sargocentron tiereoides : Holocentridae : Beryciformes : Actinopterygii : Chordata,,,Beryciformes,Holocentridae,Holocentrinae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3b4abfedf-f2cd-4bce-ac08-a0e9ba0a6d28
384709,Specimen/Lot,,3,Scorpaenodes,,Scorpaenodes : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,Inv. No. 80-2020,346491,,,,,,,,,2/14/2018 14:04,http://n2t.net/ark:/65665/396198e62-4773-4421-8482-43f55b4d6ddd
266213,Specimen/Lot,,1,Scorpaenopsis diabolus,,Scorpaenopsis diabolus : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3dbe56c11-2854-44ed-b0b7-7145660f3ae9
