Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"355645","Specimen/Lot","",1,"Bodianus dictynna Gomon","Bodianus diana","Bodianus dictynna Gomon : Labridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Labridae","","26 May 1978 (1978 May 26 - 0000 00 00; 12:00 - 13:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippine Islands: Palawan Province, Cocoro Island, West Side, (Cuyo Island)",10.8858,121.193,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-27","","","","","Sp-78","Rotenone; Dip Net","0 to 21","",,,"Rotenone, dip net","333189","","","","","","","","","11 Aug 2020 19:02:00","http://n2t.net/ark:/65665/3436d2821-32ef-49aa-bf47-42de7311a337"
"276715","Specimen/Lot","",2,"Bodianus mesothorax","","Bodianus mesothorax : Labridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Labridae","","13 May 1978 (1978 May 13 - 0000 00 00; 07:35 - 08:50)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippine Is.: Oriental Negros, Just off Bonbonon Point at southern tip of island",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-11","","","","","SP-78","Rotenone; Dip Net","0 to 12","",,,"","333189","","","","","","","","","10 Aug 2020 20:15:00","http://n2t.net/ark:/65665/3c9657ddb-c48c-4e04-9c4d-efc9f6329be8"
"276716","Specimen/Lot","",1,"Bodianus mesothorax","","Bodianus mesothorax : Labridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Labridae","","26 May 1978 (1978 May 26 - 0000 00 00; 12:00 - 13:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippine Islands: Palawan Province, Cocoro Island, West Side, (Cuyo Island)",10.8858,121.193,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-27","","","","","Sp-78","Rotenone; Dip Net","0 to 21","",,,"","333189","","","","","","","","","11 Aug 2020 19:02:00","http://n2t.net/ark:/65665/33d727fc3-bdb5-45db-8d3c-ff05d61fef3d"
"276717","Specimen/Lot","",1,"Bodianus mesothorax","","Bodianus mesothorax : Labridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Labridae","","3 Jun 1978 (1978 Jun 03 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Mactan Island","","Philippines","","","Philippine Islands, Mactan Island, Off East Side (Off Buyong Beach - Just slightly Northeast of SP 78-29). Anomalops collected at 75 feet by Victor Albaladejo hand and flashlight at 20:00 - 20:30.",10.2858,124.002,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; Miclat, R.; Albaladejo, V.; Corpuz, V.","SP 78-30","","","","","SP-78","Rotenone","0 to 30","",,,"","333189","","","","","","","","","12 Aug 2020 18:10:00","http://n2t.net/ark:/65665/301d768ce-ddc3-4477-bfa2-d7674f6e6ae7"
"RAD 107310","Image","Radiograph Collection",1,"Bodianus mesothorax","","Bodianus mesothorax : Labridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Labridae","","3 Jun 1978 (1978 Jun 03 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Mactan Island","","Philippines","","","Philippine Islands, Mactan Island, Off East Side (Off Buyong Beach - Just slightly Northeast of SP 78-29). Anomalops collected at 75 feet by Victor Albaladejo hand and flashlight at 20:00 - 20:30.",10.2858,124.002,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; Miclat, R.; Albaladejo, V.; Corpuz, V.","SP 78-30","Catalog Number : USNM 276717","","","","SP-78","Rotenone","0 to 30","","Polyester:NHB:1",,"","2078776","","","","","","","","","12 Aug 2020 17:04:00","http://n2t.net/ark:/65665/35d4bf2be-d558-48ac-9942-8649a4fe5841"
"263194","Specimen/Lot","",11,"Bostrychus sinensis","Bostrichthys sinensis","Bostrychus sinensis : Eleotridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Eleotridae","Butinae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","Sulu Sea","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Cuyo Island, Bisucay Channel, S. W. Side Cuyo Island.",10.815,121.008,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-22","","","","","Sp-78","Rotenone","0 to 0.8","",,,"2 of the orig. 13 spec. exch. to r. bauchot at laboratoire d'anatomie comparee, paris.","333189","","","","","","","","","11 Aug 2020 17:12:00","http://n2t.net/ark:/65665/3d9805455-1294-498c-9faa-600a84edfe9b"
"260470","Specimen/Lot","",1,"Bothus","","Bothus : Bothidae : Pleuronectiformes : Actinopterygii : Chordata","","","Pleuronectiformes","Bothidae","","4 Jun 1978 (1978 Jun 04 - 0000 00 00; 16:00 - 17:15)","North Pacific Ocean","","","","Negros","","Philippines","","","Philippines: Mouth of Ocoy River between Sibulan and Looc villages, on Negros Oriental.",9.3672,123.274,"Fehlmann, H. A.; Duran, E.; Raymundo, M.; Local Fishermen","SP 78-32","","","","","SP-78","Rotenone; Dipnet; By Hand","0 to 0.5","",,,"","333189","","","","","","","","","12 Aug 2020 18:42:00","http://n2t.net/ark:/65665/3fc82ce5d-a3ee-46b0-9117-f8aa7cdad6cf"
"260373","Specimen/Lot","",15,"Bothus pantherinus","","Bothus pantherinus : Bothidae : Pleuronectiformes : Actinopterygii : Chordata","","","Pleuronectiformes","Bothidae","","18 Jun 1978 (1978 Jun 18 - 0000 00 00; 15:00 - 17:10)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Ajong, Negros Island, Philippine Islands",9.3833,123.258,"Springer, V. G.; Knapp, L. W.; Alcala, L.","SP 78-46","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","333189","","","","","","","","","13 Aug 2020 20:10:00","http://n2t.net/ark:/65665/3506e2e9a-8422-4d6b-acb7-618b7974c6b3"
"260471","Specimen/Lot","",1,"Bothus pantherinus","","Bothus pantherinus : Bothidae : Pleuronectiformes : Actinopterygii : Chordata","","","Pleuronectiformes","Bothidae","","25 May 1978 (1978 May 25 - 0000 00 00; 16:00 - 18:30)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Tagauayan Island (Cuyo Island).",10.9633,121.226,"Springer, V. G.; Smithsonian Team; BFAR Team; Silliman University Group","SP 78-25","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","333189","","","","","","","","","11 Aug 2020 18:01:00","http://n2t.net/ark:/65665/394fd81b0-9e50-4079-9ecf-27c1c94ad65a"
"260472","Specimen/Lot","",1,"Bothus pantherinus","","Bothus pantherinus : Bothidae : Pleuronectiformes : Actinopterygii : Chordata","","","Pleuronectiformes","Bothidae","","4 Jun 1978 (1978 Jun 04 - 0000 00 00; 16:00 - 17:15)","North Pacific Ocean","","","","Negros","","Philippines","","","Philippines: Mouth of Ocoy River between Sibulan and Looc villages, on Negros Oriental.",9.3672,123.274,"Fehlmann, H. A.; Duran, E.; Raymundo, M.; Local Fishermen","SP 78-32","","","","","SP-78","Rotenone; Dipnet; By Hand","0 to 0.5","",,,"","333189","","","","","","","","","12 Aug 2020 18:41:00","http://n2t.net/ark:/65665/31d52cabc-af9f-40ed-b0b0-4e1bd3ee15c5"
"261361","Specimen/Lot","",3,"Brachypleura novaezeelandiae","","Brachypleura novaezeelandiae : Citharidae : Pleuronectiformes : Actinopterygii : Chordata","","","Pleuronectiformes","Citharidae","","6 Jun 1978 (1978 Jun 06 - 0000 00 00; 01:50 - 04:50)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","","","Philippines","","","Philippine Islands, Visayan Sea between Northern Negros and Masbate Island, Southwest of Caduruan Point.",11.5958,123.926,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-10","Sp-78","80-ft Otter Trawl","0 to 79","",,,"","333189","","","","","","","","","08 Apr 2020 17:25:00","http://n2t.net/ark:/65665/36b8275c8-21a6-4275-834f-11cec2556afe"
"261363","Specimen/Lot","",3,"Brachypleura novaezeelandiae","","Brachypleura novaezeelandiae : Citharidae : Pleuronectiformes : Actinopterygii : Chordata","","","Pleuronectiformes","Citharidae","","8 Jun 1978 (1978 Jun 08 - 0000 00 00)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","","","Philippines","","","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, Northwest Tanguingui I.",11.6561,123.638,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-25","Sp-78","80-ft Otter Trawl","0 to 62.2","",,,"","333189","","","","","","","","","08 Apr 2020 18:00:00","http://n2t.net/ark:/65665/3cebd1e60-811d-4b97-a7a4-dc685ed3584b"
"261364","Specimen/Lot","",3,"Brachypleura novaezeelandiae","","Brachypleura novaezeelandiae : Citharidae : Pleuronectiformes : Actinopterygii : Chordata","","","Pleuronectiformes","Citharidae","","6 Jun 1978 (1978 Jun 06 - 0000 00 00)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","","","Philippines","","","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, East of Tanguingui I.",11.45,123.82,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-11","Sp-78","80-ft Otter Trawl","0 to 71.4","",,,"","333189","","","","","","","","","08 Apr 2020 17:30:00","http://n2t.net/ark:/65665/30ca4bdf2-5b79-4c8a-9933-120574d6ea2a"
"261526","Specimen/Lot","",10,"Brachypleura novaezeelandiae","","Brachypleura novaezeelandiae : Citharidae : Pleuronectiformes : Actinopterygii : Chordata","","","Pleuronectiformes","Citharidae","","5 Jun 1978 (1978 Jun 05 - 0000 00 00)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","Visayan Islands","Tanguingui Island","","Philippines","","","Philippine Islands, Visayan Sea between Northern Negros and Masbate Island, southeast Tanguingui Island",11.4783,123.763,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-4","Sp-78","80-ft Otter Trawl","0 to 69.5","","Glycerin with Bone Stain::3",,"1 of orig. 12 specs. exch. to univ. of washington coll. of fisheries. and 1 of remaining 11 exchanged to amaoka at hokkaido university (july/1996).","333189","","","","","","","","","08 Apr 2020 16:08:00","http://n2t.net/ark:/65665/3c3f41ca7-b9b3-469b-8d8a-4637f1c019d3"
"307231","Specimen/Lot","",8,"Bregmacerotidae","","Bregmacerotidae : Bregmacerotidae : Gadiformes : Actinopterygii : Chordata","","","Gadiformes","Bregmacerotidae","","4 Jun 1978 (1978 Jun 04 - 0000 00 00; 17:10 - 20:10)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","Sicogon Island","","Philippines","","","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, East of Sicogon Island.",11.4625,123.396,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-3","Sp-78","80-ft Otter Trawl","0 to 47.6","",,,"Head dissected by gdj. Head dissected by G. David Johnson(1990's) from one specimen and returned to original ETOH jar but jar was not located as of april/2012 so dissection is located in jar alone.","000000","","","","","","","","","08 Apr 2020 15:35:00","http://n2t.net/ark:/65665/3f25e759f-c830-4715-9437-adaaaeeff9df"
"325153","Specimen/Lot","",3,"Bregmacerotidae","","Bregmacerotidae : Bregmacerotidae : Gadiformes : Actinopterygii : Chordata","","","Gadiformes","Bregmacerotidae","","6 Jun 1978 (1978 Jun 06 - 0000 00 00; 01:50 - 04:50)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","","","Philippines","","","Philippine Islands, Visayan Sea between Northern Negros and Masbate Island, Southwest of Caduruan Point.",11.5958,123.926,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-10","Sp-78","80-ft Otter Trawl","0 to 79","",,,"","000000","","","","","","","","","08 Apr 2020 17:26:00","http://n2t.net/ark:/65665/3585cbf70-b0c5-48f4-aefe-0d8c6aac0854"
"442608","Specimen/Lot","",1,"Brotulidae","","Brotulidae : Brotulidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Brotulidae","","18 Jun 1978 (1978 Jun 18 - 0000 00 00; 15:00 - 17:10)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Ajong, Negros Island, Philippine Islands",9.3833,123.258,"Springer, V. G.; Knapp, L. W.; Alcala, L.","SP 78-46","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","","","","","","","","","","13 Aug 2020 20:19:00","http://n2t.net/ark:/65665/36605d8e9-2b62-4ff6-8c6f-cc95c373689d"
"269837","Specimen/Lot","Types",2,"Bryaninops isis Larson","","Bryaninops isis Larson : Gobiidae : Perciformes : Actinopterygii : Chordata","Paratype","Larson, H. K. 1985. A revision of the gobiid genus Bryaninops (Pisces), with a description of six new species. 2 (1): 89, 17.","Perciformes","Gobiidae","Gobiinae","25 May 1978 (1978 May 25 - 0000 00 00; 10:30 - 11:40)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Island: Palawan Province, Tagauayan Island, Western Side (Cuyo Island)",10.9717,121.208,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-24","","","","","Sp-78","Rotenone; Dip Net","0 to 14","",,,"","000000","","","","","","","","","11 Aug 2020 17:37:00","http://n2t.net/ark:/65665/310248048-bf35-4058-b120-69a77937a5a4"
"261374","Specimen/Lot","Types",1,"Bryaninops loki Larson","","Bryaninops loki Larson : Gobiidae : Perciformes : Actinopterygii : Chordata","Paratype","Larson, H. K. 1985. A revision of the gobiid genus Bryaninops (Pisces), with a description of six new species. 2 (1): 81, 13.","Perciformes","Gobiidae","Gobiinae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Island: Palawan Province, NNE Side of Bararin Island. (Cuyo Island)",10.8783,120.946,"Springer, V. G.; Smithsonian Team; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-21","","","","","Sp-78","Rotenone; Dip Net","0 to 17","",,,"","333189","","","","","","","","","11 Aug 2020 15:43:00","http://n2t.net/ark:/65665/39e51bd76-7633-43d7-91b2-aecdf476ee60"
"265176","Specimen/Lot","Types",1,"Bryaninops loki Larson","","Bryaninops loki Larson : Gobiidae : Perciformes : Actinopterygii : Chordata","Paratype","Larson, H. K. 1985. A revision of the gobiid genus Bryaninops (Pisces), with a description of six new species. 2 (1): 81, 13.","Perciformes","Gobiidae","Gobiinae","25 May 1978 (1978 May 25 - 0000 00 00; 10:30 - 11:40)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Island: Palawan Province, Tagauayan Island, Western Side (Cuyo Island)",10.9717,121.208,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-24","","","","","Sp-78","Rotenone; Dip Net","0 to 14","",,,"","333189","","","","","","","","","11 Aug 2020 17:37:00","http://n2t.net/ark:/65665/3b11399ab-c2aa-4c76-8e28-17ca32fbd876"
"258624","Specimen/Lot","",5,"Butis butis","","Butis butis : Eleotridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Eleotridae","Butinae","4 Jun 1978 (1978 Jun 04 - 0000 00 00; 16:00 - 17:15)","North Pacific Ocean","","","","Negros","","Philippines","","","Philippines: Mouth of Ocoy River between Sibulan and Looc villages, on Negros Oriental.",9.3672,123.274,"Fehlmann, H. A.; Duran, E.; Raymundo, M.; Local Fishermen","SP 78-32","","","","","SP-78","Rotenone; Dipnet; By Hand","0 to 0.5","",,,"","333189","","","","","","","","","12 Aug 2020 18:40:00","http://n2t.net/ark:/65665/3ac624a2b-b3e0-4c63-b368-54afb5a46f28"
"258625","Specimen/Lot","",8,"Butis butis","","Butis butis : Eleotridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Eleotridae","Butinae","10 Jun 1978 (1978 Jun 10 - 0000 00 00; 14:00 - 16:15)","North Pacific Ocean","","","","Negros","","Philippines","Negros Oriental","","Philippines: Negros Oriental, Vicinity of Ayuquitan Viejo Village, Estaurine Mouth of Ayuquitan Daku River.",9.4125,123.241,"Fehlmann, H. A.; Raymundo, M.; Duran, H.","SP 78-37 A","","","","","Sp-78","Derris Root; Rotenone","0","",,,"","333189","","","","","","","","","12 Aug 2020 20:59:00","http://n2t.net/ark:/65665/3886a3f3f-21f4-4e56-83e2-2b90d3c0b3ef"
"244092","Specimen/Lot","",1,"Cabillus","","Cabillus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Island: Palawan Province, NNE Side of Bararin Island. (Cuyo Island)",10.8783,120.946,"Springer, V. G.; Smithsonian Team; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-21","","","","","Sp-78","Rotenone; Dip Net","0 to 17","",,,"","333189","","","","","","","","","11 Aug 2020 15:44:00","http://n2t.net/ark:/65665/359dfca02-b8bf-4cae-ad64-7739912900b2"
"313504","Specimen/Lot","",1,"Cabillus","","Cabillus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Island: Palawan Province, NNE Side of Bararin Island. (Cuyo Island)",10.8783,120.946,"Springer, V. G.; Smithsonian Team; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-21","","","","","Sp-78","Rotenone; Dip Net","0 to 17","",,,"","332315","","","","","","","","","11 Aug 2020 15:44:00","http://n2t.net/ark:/65665/38285d4d9-739e-4020-89c8-8be669087956"
"244082","Specimen/Lot","",1,"Cabillus tongarevae","","Cabillus tongarevae : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","14 Jun 1978 (1978 Jun 14 - 0000 00 00; 09:30 - 12:15)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippines: Negros Oriental, Vicinity Port Siyt, NW Side of Entrance To Small Bay",9.0667,123.147,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.; et al.","SP 78-44","","","","","Sp-78","Powdered Derris Root; Dip Net; By Hand","0 to 2","",,,"","333189","","","","","","","","","13 Aug 2020 19:20:00","http://n2t.net/ark:/65665/39e478bdf-0f37-4a68-8038-3337e486b21c"
"298506","Specimen/Lot","",1,"Caesio","","Caesio : Caesionidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Caesionidae","","21 May 1978 (1978 May 21 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippines, Palawan Province, Cuyo Island.",10.8533,121.004,"Springer, V. G.; Smithsonian Team","SP 78-17","","","","","Sp-78","Rotenone; Dip Net","1","",,,"","333189","","","","","","","","","10 Aug 2020 21:23:00","http://n2t.net/ark:/65665/3b5e982c6-6d49-4a7a-a8c9-391be835bc2a"
