Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
228252,Specimen/Lot,,2,Cirripectes castaneus,,Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/309188a35-cf6f-4949-949b-c4efd1c07c62
360137,Specimen/Lot,,1,Diademichthys lineatus,,Diademichthys lineatus : Gobiesocidae : Gobiesociformes : Actinopterygii : Chordata,,,Gobiesociformes,Gobiesocidae,Gobiesocinae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,Id'd by j.c. briggs.,0,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3ad7ac684-dc5d-4eab-9114-4087d40557dc
259156,Specimen/Lot,,6,Enneapterygius,,Enneapterygius : Tripterygiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Tripterygiidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/36cbd70ae-60ed-483b-a2c6-2bc4c985ce24
297032,Specimen/Lot,,1,Enneapterygius,,Enneapterygius : Tripterygiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Tripterygiidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3ad3e9572-1c64-405a-829f-b1d22f0a48a0
259127,Specimen/Lot,,9,Enneapterygius flavoccipitis Shen & Wu,,Enneapterygius flavoccipitis Shen & Wu : Tripterygiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Tripterygiidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3c65d7702-d7e4-4ed3-96ea-dd4b75f73b03
259153,Specimen/Lot,,1,Enneapterygius flavoccipitis Shen & Wu,,Enneapterygius flavoccipitis Shen & Wu : Tripterygiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Tripterygiidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/32168e7ee-3e4f-47d6-a094-6d42fd1245fb
274620,Specimen/Lot,,2,Entomacrodus caudofasciatus,,Entomacrodus caudofasciatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/33e4289cc-a790-48dd-ace7-b801691d1a77
261054,Specimen/Lot,,1,Fowleria vaiulae,Foa vaiulae; Foa,Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/37eff0093-22a0-427b-89e8-2a218bb2612b
261646,Specimen/Lot,,3,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/30e2b124f-0793-40fb-9f36-35eed225c714
222316,Specimen/Lot,,7,Helcogramma albimacula Williams & Howe,,Helcogramma albimacula Williams & Howe : Tripterygiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Tripterygiidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3db63b152-e80b-4d52-9011-e7fb488934e2
222948,Specimen/Lot,,2,Helcogramma ellioti,,Helcogramma ellioti : Tripterygiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Tripterygiidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/34f2a8fcb-b04d-4b55-8d4a-d014190bfceb
227742,Specimen/Lot,Types,3,Helcogramma fuscopinna Holleman,Helcogramma albimacula Williams & Howe,Helcogramma fuscopinna Holleman : Tripterygiidae : Perciformes : Actinopterygii : Chordata,Paratype,"Holleman, W. 1982. Annals of the Cape Provincial Museums, Natural History. 14 (4): 115.",Perciformes,Tripterygiidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,227742 is a paratype of H. fuscopinna but was redetermined as H. albimacula by J.T. Williams in 2004.,0,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/32e0af261-88ba-4511-9b57-af8b58a5cc33
254292,Specimen/Lot,,10,Istigobius decoratus (Herre),,Istigobius decoratus (Herre) : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,1 of orig. 11 specs. exch. to k. cole.,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3918d08ef-deb1-4ef6-90e1-491bf20e0da0
370502,Specimen/Lot,,1,Labroides dimidiatus,,Labroides dimidiatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,I.d. by g. van dyke 14 jun 1979,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/38f0fbf58-752f-404d-bd1f-28e72e0f67d5
386934,Specimen/Lot,,2,Myripristis murdjan,,Myripristis murdjan : Holocentridae : Beryciformes : Actinopterygii : Chordata,,,Beryciformes,Holocentridae,Myripristinae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/393091ad8-1b4a-4756-a77d-7c7f1fb40c77
261015,Specimen/Lot,,1,Neamia octospina,,Neamia octospina : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3ad5cbfa8-33e6-4adc-8d34-39d71640c970
268254,Specimen/Lot,,8,Ostorhinchus cyanosoma,Apogon monochrous; Apogon cyanosoma,Ostorhinchus cyanosoma : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/38d2cda03-2396-4dfb-bb56-7f5e956978e0
262376,Specimen/Lot,,4,Ostorhinchus nigrofasciatus,Apogon nigrofasciatus,Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3ad71a284-3f5e-4dd5-8608-d1cb771d097c
262280,Specimen/Lot,,1,Ostorhinchus sealei,Apogon sealei,Ostorhinchus sealei : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3baeb1384-9c61-4d30-b98a-8ee2b16120e8
276756,Specimen/Lot,,1,Oxycheilinus bimaculatus,Cheilinus,Oxycheilinus bimaculatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,Identified by m. westneat -- 17 april 2002,333189,,,,,,,,,9/15/2017 12:26,http://n2t.net/ark:/65665/35b2feeb0-da1e-4448-b7a8-97aa4ec61e65
445194,Specimen/Lot,,2,Pempheris itoi Fowler,,Pempheris itoi Fowler : Pempheridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pempheridae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,2/26/2019 19:32,http://n2t.net/ark:/65665/3f539ed17-a430-4423-8ad6-38b259c1b0eb
289924,Specimen/Lot,,5,Pholidichthys leucotaenia,,Pholidichthys leucotaenia : Pholidichthyidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pholidichthyidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,Glycerin with Cartilage Stain::1; Radiograph::1,,1 of 5 specimens cleared and stained,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3268c31d3-4df8-4615-9bbf-ff6f42ca6249
RAD 103864,Image,Radiograph Collection,1,Pholidichthys leucotaenia,,Pholidichthys leucotaenia : Pholidichthyidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pholidichthyidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,Catalog Number : USNM 289924,,,,Sp-78,,0 to 6,,Polyester:MSC:1,,,2078776,,,,,,,,,10/24/2018 15:25,http://n2t.net/ark:/65665/31885463e-0f9a-4b23-8ec9-83e03bbf60d9
285963,Specimen/Lot,,1,Plectroglyphidodon lacrymatus,,Plectroglyphidodon lacrymatus : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/341035ec9-0295-456e-8133-f289f64a25bb
344950,Specimen/Lot,,1,Pomacanthus semicirculatus,,Pomacanthus semicirculatus : Pomacanthidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacanthidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3d21061a0-c96a-4e39-bca6-274f77c11628
254289,Specimen/Lot,Types,1,Rhinogobius decoratus Herre,Istigobius decoratus (Herre),Rhinogobius decoratus Herre : Gobiidae : Perciformes : Actinopterygii : Chordata,Neotype,"Murdy, E. O. & Hoese, D. F. 1985. Indo-Pacific Fishes. No. 4: 29.",Perciformes,Gobiidae,Gobiinae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/335d39447-3c12-469c-8cda-005f738e21fd
268532,Specimen/Lot,,3,Samariscus,,Samariscus : Samaridae : Pleuronectiformes : Actinopterygii : Chordata,,,Pleuronectiformes,Samaridae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,Glycerin with Bone Stain:NHB:1,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3c8481d17-506e-4c5d-a0ff-40c9cb5de24d
426287,Specimen/Lot,,1,Saurida gracilis,,Saurida gracilis : Synodontidae : Aulopiformes : Actinopterygii : Chordata,,,Aulopiformes,Synodontidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,1/9/2018 17:21,http://n2t.net/ark:/65665/3b2f36363-d91b-401b-b3bc-b67bec1edc78
372656,Specimen/Lot,,2,Scorpaenodes,,Scorpaenodes : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3d8060bed-aac4-4990-8f3b-d855efec587a
372659,Specimen/Lot,,1,Scorpaenodes,,Scorpaenodes : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/34ebc23be-b64b-4654-861b-d297e8344004
266048,Specimen/Lot,,1,Scorpaenopsis possi Randall & Eschmeyer,,Scorpaenopsis possi Randall & Eschmeyer : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3068b1470-15b5-42f0-9a2f-6e30d10eb3d2
227204,Specimen/Lot,,3,Synchiropus ocellatus,,Synchiropus ocellatus : Callionymidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Callionymidae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3966090ba-8c0a-4707-80ec-2f3b5c17bdb8
277612,Specimen/Lot,,2,Thalassoma quinquevittatum,,Thalassoma quinquevittatum : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05),Pacific,,Philippine Archipelago,Visayas,Apo Island,,Philippines,Negros Oriental,,"Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines",SP 78-34,,,,,Sp-78,,0 to 6,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/39c9dc574-ec97-49ea-a791-263ef9469e17
377197,Specimen/Lot,,1,Alionematichthys riukiuensis,,Alionematichthys riukiuensis : Bythitidae : Ophidiiformes : Actinopterygii : Chordata,,,Ophidiiformes,Bythitidae,,7 Jun 1978 (1978 Jun 07 - 0000 00 00),Pacific,,,,,,Philippines,,,"Philippine Is., Apo Island, Southern Tip",9.0708,123.272,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group",SP 78-35,,,,,Sp-78,,0 to 6,,,,Removed from USNM 263700. USNM 263700 was incorrectly listed as additional material of Alionematichthys riukiuensis in Moller & Schwarzhans 2008. The correct catalog number for the additional material of Alionematichthys riukiuensis is USNM 377197.,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/375dc0788-caf8-456b-ba4f-ca7ca1c29c2e
